date,sudoku,time,difficulty,alg2,version
2022-07-31 12:48:42.231514,"""000000000000003085001020000000507000004000100090000000500000073002010000000040009""",0.02137,7,True,v3.1
2022-07-31 12:58:03.894295,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00798,1,False,v3.1
2022-07-31 12:58:03.905831,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00747,1,True,v3.1
2022-07-31 12:58:03.915218,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00569,1,False,v3.1
2022-07-31 12:58:03.922540,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00587,1,True,v3.1
2022-07-31 12:58:03.984455,"""069800500000000103400000020000170000080006000307020004000040200630000000850000000""",0.0599,6,False,v3.1
2022-07-31 12:58:04.015618,"""069800500000000103400000020000170000080006000307020004000040200630000000850000000""",0.01917,3,True,v3.1
2022-07-31 12:58:04.023522,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.00665,1,False,v3.1
2022-07-31 12:58:04.030910,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.0062,1,True,v3.1
2022-07-31 12:58:12.746877,"""800000000003600000070090200050007000000045700000100030001000068008500010090000400""",8.71427,2871,False,v3.1
2022-07-31 12:58:14.275999,"""800000000003600000070090200050007000000045700000100030001000068008500010090000400""",1.5282,526,True,v3.1
2022-07-31 12:58:14.606597,"""005300000800000020070010500400005300010070006003200080060500009004000030000009700""",0.32976,108,False,v3.1
2022-07-31 12:58:14.800122,"""005300000800000020070010500400005300010070006003200080060500009004000030000009700""",0.19273,67,True,v3.1
2022-07-31 12:58:53.546152,"""000000000000003085001020000000507000004000100090000000500000073002010000000040009""",38.74524,14478,False,v3.1
2022-07-31 12:58:53.648947,"""000000000000003085001020000000507000004000100090000000500000073002010000000040009""",0.10193,35,True,v3.1
2022-08-01 22:36:07.661300,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00692,1,False,v3.1
2022-08-01 22:36:07.671696,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00858,1,True,v3.1
2022-08-01 22:36:07.677804,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00463,1,False,v3.1
2022-08-01 22:36:07.684260,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00557,1,True,v3.1
2022-08-01 22:36:07.714609,"""069800500000000103400000020000170000080006000307020004000040200630000000850000000""",0.0293,9,False,v3.1
2022-08-01 22:36:07.729022,"""069800500000000103400000020000170000080006000307020004000040200630000000850000000""",0.01318,3,True,v3.1
2022-08-01 22:36:07.733310,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.0036,1,False,v3.1
2022-08-01 22:36:07.738125,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.00414,1,True,v3.1
2022-08-01 22:36:14.316659,"""800000000003600000070090200050007000000045700000100030001000068008500010090000400""",6.57759,2417,False,v3.1
2022-08-01 22:36:15.854402,"""800000000003600000070090200050007000000045700000100030001000068008500010090000400""",1.53684,507,True,v3.1
2022-08-01 22:36:16.140515,"""005300000800000020070010500400005300010070006003200080060500009004000030000009700""",0.28528,91,False,v3.1
2022-08-01 22:36:16.323765,"""005300000800000020070010500400005300010070006003200080060500009004000030000009700""",0.18233,65,True,v3.1
2022-08-01 22:36:23.367194,"""000000000000003085001020000000507000004000100090000000500000073002010000000040009""",7.04258,2736,False,v3.1
2022-08-01 22:36:23.391272,"""000000000000003085001020000000507000004000100090000000500000073002010000000040009""",0.02309,7,True,v3.1
2022-08-01 22:36:24.479922,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00565,1,False,v3.1
2022-08-01 22:36:24.487496,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00668,1,True,v3.1
2022-08-01 22:36:24.493602,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00478,1,False,v3.1
2022-08-01 22:36:24.498745,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00427,1,True,v3.1
2022-08-01 22:36:24.529295,"""069800500000000103400000020000170000080006000307020004000040200630000000850000000""",0.02964,6,False,v3.1
2022-08-01 22:36:24.549078,"""069800500000000103400000020000170000080006000307020004000040200630000000850000000""",0.01885,6,True,v3.1
2022-08-01 22:36:24.555627,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.00573,1,False,v3.1
2022-08-01 22:36:24.562130,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.00567,1,True,v3.1
2022-08-01 22:36:26.889079,"""800000000003600000070090200050007000000045700000100030001000068008500010090000400""",2.32596,793,False,v3.1
2022-08-01 22:36:27.441604,"""800000000003600000070090200050007000000045700000100030001000068008500010090000400""",0.55171,179,True,v3.1
2022-08-01 22:36:27.809207,"""005300000800000020070010500400005300010070006003200080060500009004000030000009700""",0.3668,128,False,v3.1
2022-08-01 22:36:27.988127,"""005300000800000020070010500400005300010070006003200080060500009004000030000009700""",0.1781,59,True,v3.1
2022-08-01 22:36:42.610024,"""000000000000003085001020000000507000004000100090000000500000073002010000000040009""",14.62102,5591,False,v3.1
2022-08-01 22:36:42.643580,"""000000000000003085001020000000507000004000100090000000500000073002010000000040009""",0.03274,10,True,v3.1
2022-08-01 22:36:44.647282,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00437,1,False,v3.1
2022-08-01 22:36:44.652231,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00411,1,True,v3.1
2022-08-01 22:36:44.656869,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00383,1,False,v3.1
2022-08-01 22:36:44.661196,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00366,1,True,v3.1
2022-08-01 22:36:44.687572,"""069800500000000103400000020000170000080006000307020004000040200630000000850000000""",0.02572,9,False,v3.1
2022-08-01 22:36:44.709017,"""069800500000000103400000020000170000080006000307020004000040200630000000850000000""",0.02069,6,True,v3.1
2022-08-01 22:36:44.713071,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.00337,1,False,v3.1
2022-08-01 22:36:44.717151,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.0033,1,True,v3.1
2022-08-01 22:36:49.449456,"""800000000003600000070090200050007000000045700000100030001000068008500010090000400""",4.73141,1762,False,v3.1
2022-08-01 22:36:50.364525,"""800000000003600000070090200050007000000045700000100030001000068008500010090000400""",0.91223,322,True,v3.1
2022-08-01 22:36:50.746747,"""005300000800000020070010500400005300010070006003200080060500009004000030000009700""",0.38134,128,False,v3.1
2022-08-01 22:36:50.957816,"""005300000800000020070010500400005300010070006003200080060500009004000030000009700""",0.21025,59,True,v3.1
2022-08-01 22:37:09.152016,"""000000000000003085001020000000507000004000100090000000500000073002010000000040009""",18.19338,6736,False,v3.1
2022-08-01 22:37:09.227135,"""000000000000003085001020000000507000004000100090000000500000073002010000000040009""",0.07426,27,True,v3.1
2022-08-01 22:49:23.211869,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00416,1,False,v3.1
2022-08-01 22:49:23.219428,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00655,1,True,v3.1
2022-08-01 22:49:23.226270,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00568,1,False,v3.1
2022-08-01 22:49:23.233984,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00683,1,True,v3.1
2022-08-01 22:49:23.267982,"""069800500000000103400000020000170000080006000307020004000040200630000000850000000""",0.03293,10,False,v3.1
2022-08-01 22:49:23.287959,"""069800500000000103400000020000170000080006000307020004000040200630000000850000000""",0.01898,6,True,v3.1
2022-08-01 22:49:23.292250,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.00337,1,False,v3.1
2022-08-01 22:49:23.298011,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.00413,1,True,v3.1
2022-08-01 22:49:28.000364,"""800000000003600000070090200050007000000045700000100030001000068008500010090000400""",4.701,1753,False,v3.1
2022-08-01 22:49:28.886952,"""800000000003600000070090200050007000000045700000100030001000068008500010090000400""",0.8857,319,True,v3.1
2022-08-01 22:49:29.073516,"""005300000800000020070010500400005300010070006003200080060500009004000030000009700""",0.18572,66,False,v3.1
2022-08-01 22:49:29.236190,"""005300000800000020070010500400005300010070006003200080060500009004000030000009700""",0.16186,44,True,v3.1
2022-08-01 22:49:48.455952,"""000000000000003085001020000000507000004000100090000000500000073002010000000040009""",19.21892,7477,False,v3.1
2022-08-01 22:49:48.538536,"""000000000000003085001020000000507000004000100090000000500000073002010000000040009""",0.08133,27,True,v3.1
2022-08-01 23:05:18.749500,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00718,1,False,v3.1
2022-08-01 23:05:18.757112,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00651,1,True,v3.1
2022-08-01 23:05:18.763931,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00569,1,False,v3.1
2022-08-01 23:05:18.771152,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00621,1,True,v3.1
2022-08-01 23:05:18.828800,"""069800500000000103400000020000170000080006000307020004000040200630000000850000000""",0.05646,10,False,v3.1
2022-08-01 23:05:18.838485,"""069800500000000103400000020000170000080006000307020004000040200630000000850000000""",0.00822,1,True,v3.1
2022-08-01 23:05:18.857171,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.00605,1,False,v3.1
2022-08-01 23:05:18.877433,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.00638,1,True,v3.1
2022-08-01 23:05:23.763778,"""800000000003600000070090200050007000000045700000100030001000068008500010090000400""",4.88513,1789,False,v3.1
2022-08-01 23:05:24.333352,"""005300000800000020070010500400005300010070006003200080060500009004000030000009700""",0.40743,181,False,v3.1
2022-08-01 23:05:24.470634,"""005300000800000020070010500400005300010070006003200080060500009004000030000009700""",0.13637,46,True,v3.1
2022-08-01 23:05:37.024669,"""000000000000003085001020000000507000004000100090000000500000073002010000000040009""",12.55316,4735,False,v3.1
2022-08-01 23:05:37.050065,"""000000000000003085001020000000507000004000100090000000500000073002010000000040009""",0.02457,8,True,v3.1
2022-08-02 22:07:51.594589,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00686,1,False,v3.1
2022-08-02 22:07:51.602706,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00662,1,True,v3.1
2022-08-02 22:07:51.610465,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00593,1,False,v3.1
2022-08-02 22:07:51.618351,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00615,1,True,v3.1
2022-08-02 22:07:51.661676,"""069800500000000103400000020000170000080006000307020004000040200630000000850000000""",0.04159,7,False,v3.1
2022-08-02 22:07:51.705688,"""069800500000000103400000020000170000080006000307020004000040200630000000850000000""",0.04231,7,True,v3.1
2022-08-02 22:07:51.715578,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.00645,1,False,v3.1
2022-08-02 22:07:51.725197,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.00584,1,True,v3.1
2022-08-02 22:07:52.514614,"""800000000003600000070090200050007000000045700000100030001000068008500010090000400""",0.78571,227,False,v3.1
2022-08-02 22:07:52.693621,"""800000000003600000070090200050007000000045700000100030001000068008500010090000400""",0.17817,59,True,v3.1
2022-08-02 22:07:53.199880,"""005300000800000020070010500400005300010070006003200080060500009004000030000009700""",0.50534,172,False,v3.1
2022-08-02 22:07:53.467505,"""005300000800000020070010500400005300010070006003200080060500009004000030000009700""",0.2668,81,True,v3.1
2022-08-02 22:08:39.547075,"""000000000000003085001020000000507000004000100090000000500000073002010000000040009""",46.07868,17541,False,v3.1
2022-08-02 22:08:39.656270,"""000000000000003085001020000000507000004000100090000000500000073002010000000040009""",0.10835,39,True,v3.1
2022-08-02 22:17:51.853472,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00701,1,False,v3.1
2022-08-02 22:17:51.859425,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00511,1,True,v3.1
2022-08-02 22:17:51.863728,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00358,1,False,v3.1
2022-08-02 22:17:51.868751,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00376,1,True,v3.1
2022-08-02 22:17:51.895212,"""069800500000000103400000020000170000080006000307020004000040200630000000850000000""",0.02529,6,False,v3.1
2022-08-02 22:17:51.909617,"""069800500000000103400000020000170000080006000307020004000040200630000000850000000""",0.01329,4,True,v3.1
2022-08-02 22:17:51.915411,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.00506,1,False,v3.1
2022-08-02 22:17:51.922057,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.00552,1,True,v3.1
2022-08-02 22:17:57.172118,"""800000000003600000070090200050007000000045700000100030001000068008500010090000400""",5.24888,1840,False,v3.1
2022-08-02 22:17:58.231792,"""800000000003600000070090200050007000000045700000100030001000068008500010090000400""",1.05882,373,True,v3.1
2022-08-02 22:17:58.373056,"""005300000800000020070010500400005300010070006003200080060500009004000030000009700""",0.14044,53,False,v3.1
2022-08-02 22:17:58.466499,"""005300000800000020070010500400005300010070006003200080060500009004000030000009700""",0.09268,31,True,v3.1
2022-08-02 22:18:25.441915,"""000000000000003085001020000000507000004000100090000000500000073002010000000040009""",26.97452,10745,False,v3.1
2022-08-02 22:18:25.492761,"""000000000000003085001020000000507000004000100090000000500000073002010000000040009""",0.04996,18,True,v3.1
2022-08-02 22:24:11.939179,"""800000000003600000070090200050007000000045700000100030001000068008500010090000400""",7.03946,2675,False,v3.1
2022-08-02 22:26:34.436248,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00304,1,True,v3.1
2022-08-02 22:26:47.368162,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00344,1,True,v3.1
2022-08-02 22:27:36.524016,"""800000000003600000070090200050007000000045700000100030001000068008500010090000400""",0.90807,194,True,v3.1
2022-08-02 22:27:45.372972,"""800000000003600000070090200050007000000045700000100030001000068008500010090000400""",0.56666,203,True,v3.1
2022-08-06 18:12:36.843570,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.0031,1,False,v3.1
2022-08-06 18:14:32.869103,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00254,1,False,v3.1
2022-08-06 18:20:01.038698,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00261,1,True,v3.1
2022-08-06 18:20:04.224892,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00233,1,False,v3.1
2022-08-06 18:20:06.236793,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00233,1,True,v3.1
2022-08-06 18:32:38.561894,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.01218,1,False,v3.1
2022-08-06 18:32:44.991583,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00273,1,False,v3.1
2022-08-06 18:32:47.448224,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00258,1,True,v3.1
2022-08-06 18:32:51.628038,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.02071,1,True,v3.1
2022-08-06 19:03:14.609824,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00499,1,False,v3.1
2022-08-06 19:03:16.778715,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00283,1,True,v3.1
2022-08-06 19:03:18.511330,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00224,1,False,v3.1
2022-08-06 19:03:20.141043,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00222,1,True,v3.1
2022-08-06 20:00:10.358678,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.0027,1,False,v3.1
2022-08-06 20:00:12.172598,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00251,1,True,v3.1
2022-08-06 20:00:16.225197,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00224,1,False,v3.1
2022-08-06 20:00:17.384152,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00225,1,True,v3.1
2022-08-06 20:00:40.118286,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.01938,1,False,v3.1
2022-08-06 20:00:45.162294,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.0134,1,True,v3.1
2022-08-06 20:20:51.459946,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.01522,1,False,v3.1
2022-08-06 20:20:53.002600,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00301,1,True,v3.1
2022-08-06 20:20:58.746454,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.02441,1,False,v3.1
2022-08-06 20:21:02.838673,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.01638,1,True,v3.1
2022-08-06 20:25:41.115352,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.02054,1,False,v3.1
2022-08-06 20:25:46.259610,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.01345,1,True,v3.1
2022-08-06 20:25:52.538110,"""069800500000000103400000020000170000080006000307020004000040200630000000850000000""",0.08026,5,False,v3.1
2022-08-06 20:26:02.784939,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00414,1,False,v3.1
2022-08-06 20:26:02.791196,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00531,1,True,v3.1
2022-08-06 20:26:02.796479,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00402,1,False,v3.1
2022-08-06 20:26:02.802003,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00397,1,True,v3.1
2022-08-06 20:26:02.840258,"""069800500000000103400000020000170000080006000307020004000040200630000000850000000""",0.03725,10,False,v3.1
2022-08-06 20:26:02.855359,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.00252,4,False,v3.1
2022-08-06 20:26:02.858520,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.0025,1,True,v3.1
2022-08-06 20:26:10.663247,"""800000000003600000070090200050007000000045700000100030001000068008500010090000400""",7.8041,3361,False,v3.1
2022-08-06 20:26:11.692628,"""005300000800000020070010500400005300010070006003200080060500009004000030000009700""",0.0841,399,False,v3.1
2022-08-06 20:26:12.644542,"""000000000000003085001020000000507000004000100090000000500000073002010000000040009""",0.84157,384,False,v3.1
2022-08-06 22:21:14.282233,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00299,1,True,v3.1
2022-08-06 22:21:16.401880,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00246,1,True,v3.1
2022-08-06 22:21:20.052419,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.00256,1,True,v3.1
2022-08-06 22:25:07.718399,"""069800500000000103400000020000170000080006000307020004000040200630000000850000000""",0.02712,11,False,v3.1
2022-08-06 22:54:14.747862,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.0026,1,True,v3.1
2022-08-06 22:54:16.501612,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.00276,1,False,v3.1
2022-08-06 22:55:42.016991,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.01691,1,False,v3.1
2022-08-06 22:55:46.212048,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.01588,1,True,v3.1
2022-08-06 22:56:36.549255,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.01202,1,True,v3.1
2022-08-06 23:06:07.905455,"""069800500000000103400000020000170000080006000307020004000040200630000000850000000""",6.34084,3290,False,v3.1
2022-08-06 23:06:17.089017,"""069800500000000103400000020000170000080006000307020004000040200630000000850000000""",6.05958,3203,False,v3.1
2022-08-06 23:06:23.778921,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.00252,1,False,v3.1
2022-08-06 23:06:25.222958,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.0028,1,True,v3.1
2022-08-06 23:12:02.595288,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.003,1,False,v3.1
2022-08-06 23:12:04.089240,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00297,1,True,v3.1
2022-08-06 23:12:05.776025,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00253,1,False,v3.1
2022-08-06 23:12:07.219344,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00241,1,True,v3.1
2022-08-06 23:12:14.781891,"""069800500000000103400000020000170000080006000307020004000040200630000000850000000""",6.31657,3220,False,v3.1
2022-08-06 23:12:20.530567,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.00263,1,False,v3.1
2022-08-06 23:12:22.814473,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.0026,1,True,v3.1
2022-08-06 23:19:21.244334,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00317,1,True,v3.1
2022-08-06 23:19:24.968636,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00234,1,True,v3.1
2022-08-06 23:19:26.850696,"""069800500000000103400000020000170000080006000307020004000040200630000000850000000""",0.00659,1,True,v3.1
2022-08-06 23:19:30.570343,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00395,1,False,v3.1
2022-08-06 23:19:30.575038,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00374,1,True,v3.1
2022-08-06 23:19:30.579575,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00352,1,False,v3.1
2022-08-06 23:19:30.583038,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00275,1,True,v3.1
2022-08-06 23:19:37.142321,"""069800500000000103400000020000170000080006000307020004000040200630000000850000000""",6.55859,3406,False,v3.1
2022-08-06 23:19:37.149235,"""069800500000000103400000020000170000080006000307020004000040200630000000850000000""",0.00624,1,True,v3.1
2022-08-06 23:19:37.152588,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.0027,1,False,v3.1
2022-08-06 23:19:37.156946,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.00351,1,True,v3.1
2022-08-06 23:21:29.146686,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.00255,1,True,v3.1
2022-08-06 23:21:30.975269,"""069800500000000103400000020000170000080006000307020004000040200630000000850000000""",0.00702,1,True,v3.1
2022-08-06 23:21:32.954918,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00254,1,True,v3.1
2022-08-06 23:21:34.452143,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00305,1,True,v3.1
2022-08-07 11:00:12.244284,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.0029,1,True,v3.1
2022-08-07 11:00:13.922978,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.00624,1,False,v3.1
2022-08-07 11:00:14.994144,"""069800500000000103400000020000170000080006000307020004000040200630000000850000000""",0.00707,1,True,v3.1
2022-08-07 11:00:22.217085,"""069800500000000103400000020000170000080006000307020004000040200630000000850000000""",6.17439,3133,False,v3.1
2022-08-07 11:00:24.593210,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00443,1,True,v3.1
2022-08-07 11:00:25.847860,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00311,1,False,v3.1
2022-08-07 11:00:27.140579,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00354,1,True,v3.1
2022-08-07 11:00:28.224434,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00569,1,False,v3.1
2022-08-07 11:31:25.293998,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00359,1,True,v3.1
2022-08-07 11:31:29.661135,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.0049,1,True,v3.1
2022-08-07 11:31:44.659935,"""005300000800000020070010500400005300010070006003200080060500009004000030000009700""",0.24542,66,False,v3.1
2022-08-07 11:31:50.337902,"""005300000800000020070010500400005300010070006003200080060500009004000030000009700""",0.04609,17,True,v3.1
2022-08-07 11:32:38.379857,"""000000000000003085001020000000507000004000100090000000500000073002010000000040009""",6.1096,2707,False,v3.1
2022-08-07 11:42:14.869879,"""005300000800000020070010500400005300010070006003200080060500009004000030000009700""",0.06708,18,True,v3.1
2022-08-07 11:48:58.755820,"""800000000003600000070090200050007000000045700000100030001000068008500010090000400""",5.07747,2368,False,v3.1
2022-08-07 11:49:11.262142,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00322,1,True,v3.1
2022-08-07 11:49:15.865882,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00448,1,True,v3.1
2022-08-07 11:49:20.344067,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.00288,1,True,v3.1
2022-08-07 11:49:23.967229,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.00482,1,True,v3.1
2022-08-07 11:49:29.594852,"""005300000800000020070010500400005300010070006003200080060500009004000030000009700""",0.25904,52,True,v3.1
2022-08-07 11:50:43.258220,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00315,1,True,v3.1
2022-08-07 11:50:47.622901,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00465,1,True,v3.1
2022-08-07 11:50:47.938089,"""069800500000000103400000020000170000080006000307020004000040200630000000850000000""",0.00929,1,True,v3.1
2022-08-07 11:50:52.962289,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.00323,1,True,v3.1
2022-08-07 11:50:55.019294,"""800000000003600000070090200050007000000045700000100030001000068008500010090000400""",0.46482,161,True,v3.1
2022-08-07 11:50:58.618013,"""005300000800000020070010500400005300010070006003200080060500009004000030000009700""",0.23014,43,True,v3.1
2022-08-07 11:50:59.792554,"""000000000000003085001020000000507000004000100090000000500000073002010000000040009""",0.00698,1,True,v3.1
2022-08-07 11:51:15.453230,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00593,1,False,v3.1
2022-08-07 11:51:15.459656,"""003020600900305001001806400008102900700000008006708200002609500800203009005010300""",0.00548,1,True,v3.1
2022-08-07 11:51:15.464588,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00411,1,False,v3.1
2022-08-07 11:51:15.469827,"""005306078200407005000009106008002034040030010130700500709800000800604001450203600""",0.00434,1,True,v3.1
2022-08-07 11:51:15.500863,"""069800500000000103400000020000170000080006000307020004000040200630000000850000000""",0.03018,6,False,v3.1
2022-08-07 11:51:15.513290,"""069800500000000103400000020000170000080006000307020004000040200630000000850000000""",0.00933,1,True,v3.1
2022-08-07 11:51:15.521261,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.00469,1,False,v3.1
2022-08-07 11:51:15.530235,"""006080300049070250000405000600317004007000800100826009000702000075040190003090600""",0.00488,1,True,v3.1
2022-08-07 11:51:21.842616,"""800000000003600000070090200050007000000045700000100030001000068008500010090000400""",6.30924,1855,False,v3.1
2022-08-07 11:51:22.327561,"""800000000003600000070090200050007000000045700000100030001000068008500010090000400""",0.48413,166,True,v3.1
2022-08-07 11:51:22.624571,"""005300000800000020070010500400005300010070006003200080060500009004000030000009700""",0.29623,127,False,v3.1
2022-08-07 11:51:22.747158,"""005300000800000020070010500400005300010070006003200080060500009004000030000009700""",0.12169,41,True,v3.1
2022-08-07 11:51:41.928511,"""000000000000003085001020000000507000004000100090000000500000073002010000000040009""",19.18061,7563,False,v3.1
